45,1628,10,1600000197.0
46,327,10,1600000198.0
46,489,-10,1600000199.0
46,979,10,1600000200.0
46,994,10,1600000201.0
46,3055,10,1600000202.0
47,252,-10,1600000203.0
47,933,10,1600000204.0
47,1661,10,1600000205.0
48,212,10,1600000206.0
48,334,10,1600000207.0
48,363,10,1600000208.0
48,369,10,1600000209.0
48,476,10,1600000210.0
48,614,10,1600000211.0
48,709,10,1600000212.0
48,872,10,1600000213.0
48,2098,-10,1600000214.0
48,4281,10,1600000215.0
49,355,10,1600000216.0
49,761,10,1600000217.0
49,3858,10,1600000218.0
50,407,10,1600000219.0
50,469,10,1600000220.0
50,737,10,1600000221.0
50,1213,10,1600000222.0
50,2088,10,1600000223.0
50,4172,10,1600000224.0
51,53,10,1600000225.0
51,118,10,1600000226.0
51,289,10,1600000227.0
51,408,10,1600000228.0
51,475,10,1600000229.0
51,2142,-10,1600000230.0
52,109,10,1600000231.0
52,276,-10,1600000232.0
52,549,-10,1600000233.0
52,579,10,1600000234.0
53,51,10,1600000235.0
53,216,10,1600000236.0
53,655,10,1600000237.0
53,3651,10,1600000238.0
54,710,10,1600000239.0
54,950,10,1600000240.0
54,3210,10,1600000241.0
54,3716,10,1600000242.0
55,503,-10,1600000243.0
55,1224,10,1600000244.0
55,4774,10,1600000245.0
56,726,10,1600000246.0
56,1721,-10,1600000247.0
57,131,10,1600000248.0
57,397,-10,1600000249.0
57,495,10,1600000250.0
57,625,10,1600000251.0
57,960,10,1600000252.0
57,1064,10,1600000253.0
57,4941,10,1600000254.0
58,216,10,1600000255.0
58,587,10,1600000256.0
58,859,10,1600000257.0
58,927,-10,1600000258.0
58,1528,10,1600000259.0
58,4686,10,1600000260.0
59,113,10,1600000261.0
59,836,10,1600000262.0
59,4662,10,1600000263.0
60,614,10,1600000264.0
61,444,10,1600000265.0
61,575,-10,1600000266.0
62,37,10,1600000267.0
62,845,10,1600000268.0
62,1645,-10,1600000269.0
62,3753,-10,1600000270.0
63,707,10,1600000271.0
63,926,-10,1600000272.0
63,999,10,1600000273.0
63,3271,10,1600000274.0
63,3812,10,1600000275.0
63,3983,10,1600000276.0
64,431,10,1600000277.0
64,534,10,1600000278.0
64,951,10,1600000279.0
64,998,10,1600000280.0
64,4039,10,1600000281.0
65,220,10,1600000282.0
65,607,10,1600000283.0
65,622,-10,1600000284.0
65,639,10,1600000285.0
65,689,10,1600000286.0
65,764,10,1600000287.0
65,1942,-10,1600000288.0
65,2652,10,1600000289.0
66,142,-10,1600000290.0
66,353,10,1600000291.0
66,375,10,1600000292.0
66,451,10,1600000293.0
66,588,10,1600000294.0
66,686,10,1600000295.0
66,851,-10,1600000296.0
67,1069,10,1600000297.0
67,2078,10,1600000298.0
67,2242,-10,1600000299.0
68,20,10,1600000300.0
68,213,10,1600000301.0
68,281,10,1600000302.0
68,510,10,1600000303.0
68,542,10,1600000304.0
68,594,10,1600000305.0
68,740,10,1600000306.0
68,969,10,1600000307.0
68,986,10,1600000308.0
68,1116,10,1600000309.0
68,2493,10,1600000310.0
68,3384,10,1600000311.0
68,4642,10,1600000312.0
69,2,10,1600000313.0
69,296,10,1600000314.0
69,508,10,1600000315.0
69,543,10,1600000316.0
69,761,10,1600000317.0
69,3078,10,1600000318.0
70,779,-10,1600000319.0
70,3722,-10,1600000320.0
70,4103,10,1600000321.0
70,4261,10,1600000322.0
70,4894,10,1600000323.0
70,4993,-10,1600000324.0
71,914,10,1600000325.0
71,2576,-10,1600000326.0
72,2770,-10,1600000327.0
72,4699,10,1600000328.0
73,664,10,1600000329.0
73,766,10,1600000330.0
73,877,10,1600000331.0
74,262,10,1600000332.0
74,409,10,1600000333.0
74,755,10,1600000334.0
74,803,10,1600000335.0
75,146,10,1600000336.0
75,432,10,1600000337.0
75,589,10,1600000338.0
75,2768,10,1600000339.0
76,143,10,1600000340.0
76,344,10,1600000341.0
76,557,10,1600000342.0
76,636,10,1600000343.0
76,1427,-10,1600000344.0
76,1441,10,1600000345.0
76,1759,-10,1600000346.0
76,2203,10,1600000347.0
77,382,10,1600000348.0
77,523,10,1600000349.0
77,867,10,1600000350.0
77,930,10,1600000351.0
77,987,-10,1600000352.0
78,700,10,1600000353.0
78,760,10,1600000354.0
78,991,-10,1600000355.0
78,1246,10,1600000356.0
79,104,10,1600000357.0
79,363,10,1600000358.0
79,3118,10,1600000359.0
80,2,10,1600000360.0
80,567,10,1600000361.0
80,985,10,1600000362.0
80,1158,10,1600000363.0
80,2681,10,1600000364.0
80,2951,-10,1600000365.0
81,814,10,1600000366.0
81,863,10,1600000367.0
81,1186,-10,1600000368.0
81,1864,10,1600000369.0
81,2283,-10,1600000370.0
82,2218,10,1600000371.0
82,2744,10,1600000372.0
83,325,10,1600000373.0
83,327,10,1600000374.0
83,3531,-10,1600000375.0
84,296,10,1600000376.0
84,325,10,1600000377.0
84,447,-10,1600000378.0
84,595,10,1600000379.0
85,440,10,1600000380.0
86,90,10,1600000381.0
86,303,-10,1600000382.0
86,568,10,1600000383.0
86,923,-10,1600000384.0
86,4025,10,1600000385.0
86,4321,10,1600000386.0
87,42,-10,1600000387.0
87,232,10,1600000388.0
87,670,10,1600000389.0
87,3847,10,1600000390.0
87,4301,10,1600000391.0
87,4772,10,1600000392.0
88,237,10,1600000393.0
88,245,-10,1600000394.0
88,336,10,1600000395.0
88,745,10,1600000396.0
88,967,10,1600000397.0
89,307,10,1600000398.0
89,428,10,1600000399.0
89,480,10,1600000400.0
89,598,10,1600000401.0
89,741,10,1600000402.0
89,996,-10,1600000403.0
89,1295,10,1600000404.0
89,3864,-10,1600000405.0
90,86,10,1600000406.0
90,529,10,1600000407.0
90,954,10,1600000408.0
90,1378,10,1600000409.0
90,2807,-10,1600000410.0
90,4156,10,1600000411.0
91,392,10,1600000412.0
91,510,10,1600000413.0
91,668,10,1600000414.0
91,764,10,1600000415.0
91,870,10,1600000416.0
91,891,-10,1600000417.0
91,968,10,1600000418.0
91,2318,-10,1600000419.0
91,2499,10,1600000420.0
91,2548,10,1600000421.0
91,2704,-10,1600000422.0
91,3796,10,1600000423.0
91,4229,10,1600000424.0
92,43,10,1600000425.0
93,712,10,1600000426.0
93,834,10,1600000427.0
93,4445,10,1600000428.0
94,135,-10,1600000429.0
94,964,10,1600000430.0
94,1628,10,1600000431.0
94,2910,10,1600000432.0
94,4412,10,1600000433.0
95,247,10,1600000434.0
95,541,10,1600000435.0
95,589,10,1600000436.0
95,2251,10,1600000437.0
95,2918,10,1600000438.0
95,3950,10,1600000439.0
95,4308,-10,1600000440.0
95,4974,10,1600000441.0
96,402,-10,1600000442.0
96,654,10,1600000443.0
96,2181,10,1600000444.0
97,509,10,1600000445.0
97,846,10,1600000446.0
97,905,10,1600000447.0
98,969,-10,1600000448.0
98,2477,10,1600000449.0
99,457,10,1600000450.0
99,678,10,1600000451.0
99,1302,-10,1600000452.0
99,1412,10,1600000453.0
99,2122,10,1600000454.0
99,2890,10,1600000455.0
100,632,-10,1600000456.0
100,727,-10,1600000457.0
100,857,10,1600000458.0
100,989,-10,1600000459.0
100,2216,10,1600000460.0
100,4470,10,1600000461.0
101,670,10,1600000462.0
101,707,-10,1600000463.0
101,958,10,1600000464.0
101,3107,10,1600000465.0
102,494,10,1600000466.0
102,2366,10,1600000467.0
102,4026,10,1600000468.0
103,743,10,1600000469.0
103,878,10,1600000470.0
103,879,10,1600000471.0
103,2381,-10,1600000472.0
104,741,-10,1600000473.0
104,4148,-10,1600000474.0
105,122,10,1600000475.0
105,359,10,1600000476.0
105,669,10,1600000477.0
105,730,10,1600000478.0
105,803,10,1600000479.0
105,963,10,1600000480.0
105,2693,10,1600000481.0
106,609,10,1600000482.0
106,2069,-10,1600000483.0
106,4447,10,1600000484.0
106,4935,10,1600000485.0
107,224,10,1600000486.0
107,3882,10,1600000487.0
108,759,10,1600000488.0
108,4908,10,1600000489.0
109,52,10,1600000490.0
109,582,-10,1600000491.0
109,720,-10,1600000492.0
110,737,10,1600000493.0
110,1521,10,1600000494.0
110,2309,-10,1600000495.0
110,2878,-10,1600000496.0
110,3869,10,1600000497.0
111,930,10,1600000498.0
111,2398,10,1600000499.0
111,2668,10,1600000500.0
112,356,10,1600000501.0
112,493,-10,1600000502.0
112,836,10,1600000503.0
112,1567,10,1600000504.0
112,3025,10,1600000505.0
113,59,10,1600000506.0
113,579,10,1600000507.0
114,354,10,1600000508.0
114,697,10,1600000509.0
114,711,10,1600000510.0
114,1054,-10,1600000511.0
114,2236,10,1600000512.0
114,2608,10,1600000513.0
114,4077,10,1600000514.0
115,27,-10,1600000515.0
115,39,10,1600000516.0
115,272,-10,1600000517.0
115,2019,10,1600000518.0
115,3023,10,1600000519.0
116,277,10,1600000520.0
116,528,10,1600000521.0
116,788,10,1600000522.0
116,907,10,1600000523.0
116,1876,10,1600000524.0
116,4968,-10,1600000525.0
117,199,10,1600000526.0
117,539,10,1600000527.0
117,2440,10,1600000528.0
117,4337,10,1600000529.0
118,301,10,1600000530.0
118,381,10,1600000531.0
118,491,10,1600000532.0
118,1779,10,1600000533.0
119,155,-10,1600000534.0
119,179,10,1600000535.0
119,811,10,1600000536.0
119,4912,10,1600000537.0
120,861,10,1600000538.0
120,1884,10,1600000539.0
121,485,10,1600000540.0
121,717,10,1600000541.0
121,758,10,1600000542.0
121,770,10,1600000543.0
121,2350,10,1600000544.0
121,2918,10,1600000545.0
121,3412,10,1600000546.0
122,752,10,1600000547.0
122,3117,10,1600000548.0
123,477,10,1600000549.0
123,955,10,1600000550.0
124,532,10,1600000551.0
124,547,10,1600000552.0
124,607,10,1600000553.0
124,659,10,1600000554.0
124,945,10,1600000555.0
125,212,10,1600000556.0
125,289,10,1600000557.0
125,561,-10,1600000558.0
125,2798,10,1600000559.0
126,197,10,1600000560.0
126,763,10,1600000561.0
126,765,-10,1600000562.0
126,853,10,1600000563.0
126,3209,10,1600000564.0
127,335,10,1600000565.0
127,960,-10,1600000566.0
127,2107,10,1600000567.0
128,373,10,1600000568.0
128,552,10,1600000569.0
128,2944,10,1600000570.0
128,3503,10,1600000571.0
129,955,10,1600000572.0
130,429,10,1600000573.0
130,464,-10,1600000574.0
130,717,10,1600000575.0
131,8,10,1600000576.0
131,645,10,1600000577.0
131,741,-10,1600000578.0
132,1,10,1600000579.0
132,399,10,1600000580.0
132,756,10,1600000581.0
132,777,10,1600000582.0
132,2672,-10,1600000583.0
133,872,10,1600000584.0
133,940,10,1600000585.0
134,177,10,1600000586.0
134,762,10,1600000587.0
134,843,10,1600000588.0
134,926,10,1600000589.0
134,4400,10,1600000590.0
134,4811,-10,1600000591.0
135,94,10,1600000592.0
135,231,10,1600000593.0
135,377,10,1600000594.0
135,448,10,1600000595.0
135,588,10,1600000596.0
135,850,10,1600000597.0
135,1000,-10,1600000598.0
135,1103,-10,1600000599.0
136,222,10,1600000600.0
136,531,10,1600000601.0
136,732,10,1600000602.0
136,789,10,1600000603.0
136,1320,10,1600000604.0
137,640,10,1600000605.0
137,693,10,1600000606.0
137,736,10,1600000607.0
137,2359,10,1600000608.0
137,2994,10,1600000609.0
138,648,10,1600000610.0
138,824,-10,1600000611.0
138,851,-10,1600000612.0
138,4876,10,1600000613.0
139,1701,10,1600000614.0
140,342,10,1600000615.0
140,404,10,1600000616.0
140,502,10,1600000617.0
140,598,10,1600000618.0
140,819,10,1600000619.0
140,4334,10,1600000620.0
141,549,10,1600000621.0
141,865,-10,1600000622.0
141,2187,10,1600000623.0
141,2576,10,1600000624.0
142,33,10,1600000625.0
142,423,10,1600000626.0
143,76,10,1600000627.0
143,723,10,1600000628.0
143,1613,10,1600000629.0
143,2647,10,1600000630.0
144,971,10,1600000631.0
144,4175,10,1600000632.0
144,4230,10,1600000633.0
145,211,10,1600000634.0
145,776,10,1600000635.0
146,75,10,1600000636.0
146,276,10,1600000637.0
146,959,10,1600000638.0
146,1153,10,1600000639.0
146,2287,10,1600000640.0
146,4303,10,1600000641.0
147,724,10,1600000642.0
147,736,-10,1600000643.0
147,2415,10,1600000644.0
147,3618,10,1600000645.0
148,206,10,1600000646.0
148,428,-10,1600000647.0
148,925,10,1600000648.0
148,1549,10,1600000649.0
148,2926,-10,1600000650.0
148,4138,10,1600000651.0
148,4813,-10,1600000652.0
149,1416,-10,1600000653.0
149,1738,10,1600000654.0
150,426,-10,1600000655.0
150,546,10,1600000656.0
150,765,10,1600000657.0
150,2062,10,1600000658.0
151,241,-10,1600000659.0
151,571,10,1600000660.0
152,242,10,1600000661.0
152,531,10,1600000662.0
152,535,10,1600000663.0
152,876,10,1600000664.0
152,913,10,1600000665.0
153,1678,10,1600000666.0
153,3600,10,1600000667.0
154,649,10,1600000668.0
154,905,10,1600000669.0
154,4157,10,1600000670.0
154,4768,10,1600000671.0
155,119,10,1600000672.0
155,158,10,1600000673.0
155,252,10,1600000674.0
155,623,10,1600000675.0
155,828,10,1600000676.0
155,1529,-10,1600000677.0
155,2358,10,1600000678.0
156,189,10,1600000679.0
156,549,10,1600000680.0
156,865,10,1600000681.0
157,169,10,1600000682.0
157,1133,-10,1600000683.0
157,2392,10,1600000684.0
157,3563,10,1600000685.0
157,4961,10,1600000686.0
158,16,10,1600000687.0
158,781,10,1600000688.0
158,865,10,1600000689.0
158,2254,-10,1600000690.0
158,4559,10,1600000691.0
159,4066,10,1600000692.0
160,244,-10,1600000693.0
160,668,10,1600000694.0
160,2476,10,1600000695.0
160,2813,10,1600000696.0
161,362,10,1600000697.0
161,499,10,1600000698.0
161,506,-10,1600000699.0
161,1232,10,1600000700.0
161,4854,-10,1600000701.0
162,245,10,1600000702.0
162,720,10,1600000703.0
162,1750,-10,1600000704.0
162,3955,10,1600000705.0
162,4592,-10,1600000706.0
163,2918,10,1600000707.0
163,3523,10,1600000708.0
163,3952,10,1600000709.0
163,4682,10,1600000710.0
164,569,10,1600000711.0
164,1693,10,1600000712.0
164,2254,10,1600000713.0
165,428,10,1600000714.0
165,611,10,1600000715.0
165,930,10,1600000716.0
165,980,10,1600000717.0
166,398,-10,1600000718.0
166,751,10,1600000719.0
166,834,10,1600000720.0
166,1215,10,1600000721.0
166,2492,10,1600000722.0
166,3941,10,1600000723.0
166,4884,-10,1600000724.0
167,532,10,1600000725.0
167,623,-10,1600000726.0
168,350,10,1600000727.0
168,419,10,1600000728.0
168,818,10,1600000729.0
168,1309,10,1600000730.0
168,4068,10,1600000731.0
168,4108,10,1600000732.0
168,4220,10,1600000733.0
169,45,10,1600000734.0
169,157,10,1600000735.0
169,176,-10,1600000736.0
169,218,-10,1600000737.0
169,530,10,1600000738.0
169,1607,10,1600000739.0
169,4906,10,1600000740.0
170,257,10,1600000741.0
170,370,10,1600000742.0
170,805,10,1600000743.0
170,3781,10,1600000744.0
171,874,10,1600000745.0
171,1353,10,1600000746.0
171,2781,10,1600000747.0
171,3737,10,1600000748.0
171,3754,10,1600000749.0
171,4681,-10,1600000750.0
172,682,10,1600000751.0
172,1013,-10,1600000752.0
173,346,10,1600000753.0
173,473,10,1600000754.0
173,2950,10,1600000755.0
173,3537,-10,1600000756.0
173,4906,-10,1600000757.0
174,280,10,1600000758.0
174,295,10,1600000759.0
174,891,10,1600000760.0
174,1109,10,1600000761.0
174,1938,-10,1600000762.0
174,4436,10,1600000763.0
175,37,10,1600000764.0
175,289,10,1600000765.0
175,484,10,1600000766.0
176,169,10,1600000767.0
176,533,10,1600000768.0
176,832,10,1600000769.0
176,904,10,1600000770.0
177,254,-10,1600000771.0
177,453,10,1600000772.0
177,525,10,1600000773.0
177,551,10,1600000774.0
177,661,10,1600000775.0
177,2647,10,1600000776.0
177,3518,10,1600000777.0
177,3640,10,1600000778.0
178,948,10,1600000779.0
178,3959,10,1600000780.0
179,215,10,1600000781.0
179,588,10,1600000782.0
179,832,10,1600000783.0
179,1407,10,1600000784.0
180,3067,10,1600000785.0
181,658,10,1600000786.0
181,3466,10,1600000787.0
182,239,-10,1600000788.0
182,754,10,1600000789.0
182,953,-10,1600000790.0
182,2263,10,1600000791.0
183,570,-10,1600000792.0
183,679,-10,1600000793.0
183,753,10,1600000794.0
183,838,10,1600000795.0
183,1390,10,1600000796.0
183,1934,-10,1600000797.0
184,222,-10,1600000798.0
184,300,10,1600000799.0
184,660,10,1600000800.0
184,1640,10,1600000801.0
184,3476,10,1600000802.0
185,3818,10,1600000803.0
186,611,10,1600000804.0
186,2520,10,1600000805.0
186,3018,10,1600000806.0
186,3364,10,1600000807.0
187,202,-10,1600000808.0
187,229,-10,1600000809.0
188,313,10,1600000810.0
188,442,10,1600000811.0
188,585,10,1600000812.0
188,990,10,1600000813.0
188,2895,10,1600000814.0
188,3776,-10,1600000815.0
189,2902,-10,1600000816.0
190,355,10,1600000817.0
190,429,10,1600000818.0
190,621,10,1600000819.0
190,1422,10,1600000820.0
190,3246,10,1600000821.0
191,442,10,1600000822.0
191,478,10,1600000823.0
191,554,10,1600000824.0
191,750,10,1600000825.0
192,262,10,1600000826.0
192,456,10,1600000827.0
192,1021,10,1600000828.0
192,2648,10,1600000829.0
192,3097,10,1600000830.0
193,420,10,1600000831.0
193,501,10,1600000832.0
193,564,10,1600000833.0
193,601,10,1600000834.0
193,616,10,1600000835.0
193,722,10,1600000836.0
193,739,10,1600000837.0
193,951,10,1600000838.0
193,4452,10,1600000839.0
194,310,10,1600000840.0
195,232,10,1600000841.0
195,328,-10,1600000842.0
195,362,10,1600000843.0
195,713,10,1600000844.0
195,908,-10,1600000845.0
195,978,10,1600000846.0
196,438,10,1600000847.0
196,651,10,1600000848.0
196,1804,10,1600000849.0
196,3871,10,1600000850.0
196,3914,10,1600000851.0
197,4821,10,1600000852.0
198,711,10,1600000853.0
198,3111,10,1600000854.0
199,117,10,1600000855.0
199,780,10,1600000856.0
199,3112,10,1600000857.0
199,3161,10,1600000858.0
199,4916,10,1600000859.0
200,8,10,1600000860.0
200,394,10,1600000861.0
200,1856,-10,1600000862.0
200,2937,-10,1600000863.0
201,299,-10,1600000864.0
201,524,10,1600000865.0
201,620,10,1600000866.0
201,838,-10,1600000867.0
201,2154,10,1600000868.0
201,3576,10,1600000869.0
202,320,10,1600000870.0
202,494,10,1600000871.0
202,749,10,1600000872.0
202,2496,10,1600000873.0
203,1073,10,1600000874.0
203,4056,10,1600000875.0
204,615,10,1600000876.0
204,678,10,1600000877.0
204,736,10,1600000878.0
204,829,10,1600000879.0
204,2291,10,1600000880.0
205,674,-10,1600000881.0
205,699,10,1600000882.0
205,2425,10,1600000883.0
205,4675,10,1600000884.0
206,148,-10,1600000885.0
206,321,10,1600000886.0
206,3447,10,1600000887.0
206,4603,10,1600000888.0
207,247,10,1600000889.0
207,351,10,1600000890.0
207,618,-10,1600000891.0
207,750,-10,1600000892.0
207,770,10,1600000893.0
207,784,10,1600000894.0
207,2184,-10,1600000895.0
208,306,10,1600000896.0
208,2255,10,1600000897.0
209,455,-10,1600000898.0
209,477,10,1600000899.0
209,920,10,1600000900.0
209,951,10,1600000901.0
209,2640,-10,1600000902.0
210,276,-10,1600000903.0
210,340,10,1600000904.0
210,473,10,1600000905.0
210,510,10,1600000906.0
210,558,-10,1600000907.0
210,2744,10,1600000908.0
211,145,10,1600000909.0
211,406,10,1600000910.0
211,737,10,1600000911.0
211,2357,10,1600000912.0
212,5,10,1600000913.0
212,330,10,1600000914.0
212,603,10,1600000915.0
212,1642,-10,1600000916.0
212,2822,10,1600000917.0
213,622,10,1600000918.0
213,636,-10,1600000919.0
213,4822,10,1600000920.0
214,780,-10,1600000921.0
214,1443,10,1600000922.0
214,3898,10,1600000923.0
214,4887,10,1600000924.0
215,527,10,1600000925.0
215,819,10,1600000926.0
215,2087,10,1600000927.0
216,53,10,1600000928.0
216,439,10,1600000929.0
216,610,10,1600000930.0
216,634,-10,1600000931.0
216,943,10,1600000932.0
216,971,-10,1600000933.0
216,1093,10,1600000934.0
217,317,10,1600000935.0
217,580,10,1600000936.0
217,764,-10,1600000937.0
217,835,10,1600000938.0
217,1627,10,1600000939.0
217,2992,10,1600000940.0
218,567,10,1600000941.0
218,631,10,1600000942.0
218,676,10,1600000943.0
218,685,10,1600000944.0
218,2382,10,1600000945.0
218,4771,-10,1600000946.0
218,4951,10,1600000947.0
219,2550,10,1600000948.0
219,2717,10,1600000949.0
220,65,10,1600000950.0
221,441,10,1600000951.0
221,2191,-10,1600000952.0
221,4898,-10,1600000953.0
222,612,10,1600000954.0
222,1248,10,1600000955.0
223,20,-10,1600000956.0
223,618,10,1600000957.0
223,726,10,1600000958.0
223,2549,10,1600000959.0
223,4424,10,1600000960.0
224,107,10,1600000961.0
224,360,10,1600000962.0
224,437,-10,1600000963.0
224,1008,10,1600000964.0
224,1733,10,1600000965.0
225,262,10,1600000966.0
225,440,10,1600000967.0
225,999,10,1600000968.0
225,1278,-10,1600000969.0
226,897,10,1600000970.0
226,923,10,1600000971.0
226,2155,10,1600000972.0
226,3346,10,1600000973.0
226,3773,-10,1600000974.0
227,534,10,1600000975.0
227,823,10,1600000976.0
227,937,10,1600000977.0
227,948,-10,1600000978.0
227,962,10,1600000979.0
227,1852,10,1600000980.0
227,3353,10,1600000981.0
228,34,-10,1600000982.0
228,803,10,1600000983.0
228,929,10,1600000984.0
228,1529,10,1600000985.0
228,5000,10,1600000986.0
229,187,10,1600000987.0
229,318,10,1600000988.0
230,772,-10,1600000989.0
230,1038,10,1600000990.0
230,1300,-10,1600000991.0
230,1464,-10,1600000992.0
230,3535,10,1600000993.0
230,4311,10,1600000994.0
231,675,10,1600000995.0
231,699,10,1600000996.0
231,739,-10,1600000997.0
231,1422,10,1600000998.0
231,4277,10,1600000999.0
232,87,10,1600001000.0
232,260,-10,1600001001.0
232,909,10,1600001002.0
232,4181,10,1600001003.0
233,277,10,1600001004.0
233,382,-10,1600001005.0
233,665,10,1600001006.0
233,850,10,1600001007.0
234,860,10,1600001008.0
234,1276,10,1600001009.0
234,1871,10,1600001010.0
234,4752,10,1600001011.0
235,252,10,1600001012.0
236,452,10,1600001013.0
236,968,10,1600001014.0
236,2074,10,1600001015.0
236,2303,10,1600001016.0
236,4018,10,1600001017.0
236,4220,-10,1600001018.0
237,3126,10,1600001019.0
238,798,10,1600001020.0
238,2213,-10,1600001021.0
238,4653,10,1600001022.0
238,4713,10,1600001023.0
239,182,10,1600001024.0
240,526,10,1600001025.0
240,966,10,1600001026.0
240,988,10,1600001027.0
240,1945,10,1600001028.0
241,151,10,1600001029.0
241,261,10,1600001030.0
241,629,-10,1600001031.0
